Estado;CAMPAIGN;Palabra clave;Tipo de coincidencia;Estado;Puja recomendada (bajo)(EUR);Puja recomendada (mediana)(EUR);Puja recomendada (alto)(EUR);Puja por palabra clave(EUR);PI del top de búsquedas;Impresiones;Clics;Tasa de clics (CTR);Inversión(EUR);Costo por clic (CPC)(EUR);Pedidos;Ventas(EUR);ACOS;KENP leídas;Estimación de regalías de KENP(EUR)
PAUSED;BROAD;juego de tronos libros pack español;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;8556701030927830%;229;1;0.0044;1.19;1.19;0;0.00;;0;0.00
PAUSED;BROAD;juego de tronos libros español;BROAD;TARGETING_CLAUSE_PAUSED;0.12;0.13;0.20;0.10;909090909090909%;46;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;juego de tronos libros;BROAD;TARGETING_CLAUSE_PAUSED;0.14;0.16;0.26;0.10;;39;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;javier ruescas;BROAD;TARGETING_CLAUSE_PAUSED;0.13;0.15;0.17;0.03;;224;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;historias de terramar;BROAD;TARGETING_CLAUSE_PAUSED;0.13;0.14;0.17;0.10;;304;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;harry potter libros;BROAD;TARGETING_CLAUSE_PAUSED;0.14;0.21;0.42;0.10;22727272727272700%;2615;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;fantasia y aventuras;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.20;0.35;0.52;0.10;5277777777777770%;38;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;fantasia y aventuras;EXACT;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;3076923076923070%;4;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;fantasia juvenil mas vendidos;BROAD;TARGETING_CLAUSE_PAUSED;0.14;0.14;0.16;0.27;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;fantasia juvenil;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.16;0.18;0.31;0.21;5370786516853930%;2280;43;0.0189;18.25;0.42;0;0.00;;0;0.00
PAUSED;BROAD;fantasia epica adultos;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;8823529411764700%;19;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;fantasia epica;BROAD;TARGETING_CLAUSE_PAUSED;0.15;0.20;0.38;0.10;5714285714285710%;354;5;0.0141;3.75;0.75;0;0.00;;0;0.00
PAUSED;BROAD;enrique gomez medina;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.03;;19;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;english books free;EXACT;TARGETING_CLAUSE_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;elige tu propia aventura libros 10 años;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;el trono de cristal;PHRASE;TARGETING_CLAUSE_PAUSED;0.13;0.14;0.20;0.10;5238095238095230%;6983;11;0.0016;1.55;0.14;0;0.00;;0;0.00
PAUSED;BROAD;el trono de cristal;BROAD;TARGETING_CLAUSE_PAUSED;0.13;0.14;0.20;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;el señor de los anillos libros;BROAD;TARGETING_CLAUSE_PAUSED;0.13;0.15;0.21;0.10;8138528138528130%;2321;3;0.0013;0.16;0.05;0;0.00;;0;0.00
PAUSED;BROAD;el sendero del guardabosques;BROAD;TARGETING_CLAUSE_PAUSED;0.13;0.21;0.42;0.10;5617977528089880%;92;1;0.0109;0.12;0.12;0;0.00;;0;0.00
PAUSED;BROAD;el principe cruel;BROAD;TARGETING_CLAUSE_PAUSED;0.13;0.14;0.23;0.03;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;ebooks gratis;BROAD;TARGETING_CLAUSE_PAUSED;0.15;0.18;0.26;0.03;10.0%;56;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;drizzt;BROAD;TARGETING_CLAUSE_PAUSED;0.14;0.16;0.23;0.10;;80;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;de sangre y ceniza jennifer;EXACT;TARGETING_CLAUSE_PAUSED;;;;0.10;;1148;1;0.0009;0.02;0.02;0;0.00;;0;0.00
PAUSED;BROAD;de sangre y ceniza jennifer;BROAD;TARGETING_CLAUSE_PAUSED;0.13;0.16;0.26;0.10;>95%;318;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;coleccion libros harry potter español;BROAD;TARGETING_CLAUSE_PAUSED;0.13;0.20;0.40;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;coleccion libros harry potter;BROAD;TARGETING_CLAUSE_PAUSED;0.14;0.19;0.38;0.10;;222;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;coleccion harry potter libros español;BROAD;TARGETING_CLAUSE_PAUSED;0.13;0.20;0.40;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;cazadores de sombras renacimiento;BROAD;TARGETING_CLAUSE_PAUSED;0.12;0.16;0.16;0.10;8333333333333330%;1600;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;cazadores de sombras;BROAD;TARGETING_CLAUSE_PAUSED;0.13;0.15;0.24;0.03;;3728;1;0.0003;0.03;0.03;0;0.00;;0;0.00
PAUSED;BROAD;brandon sanderson;PHRASE;TARGETING_CLAUSE_PAUSED;0.15;0.19;0.30;0.10;2537313432835820%;14814;11;0.0007;2.22;0.20;0;0.00;;0;0.00
PAUSED;BROAD;brandon sanderson;BROAD;TARGETING_CLAUSE_PAUSED;0.15;0.19;0.30;0.10;;2;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;bestsellers libros;BROAD;TARGETING_CLAUSE_PAUSED;0.21;0.22;0.23;0.10;;1729;1;0.0006;0.10;0.10;0;0.00;;0;0.00
ENABLED;BROAD;aventuras juveniles;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;4302325581395340%;112;3;0.0268;1.78;0.59;0;0.00;;1;0.00
PAUSED;BROAD;archivo de tormentas;BROAD;TARGETING_CLAUSE_PAUSED;0.13;0.18;0.24;0.10;4117647058823520%;215;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;amazon libros;BROAD;TARGETING_CLAUSE_PAUSED;0.15;0.18;0.34;0.10;3461538461538460%;1638;4;0.0024;0.95;0.24;0;0.00;;0;0.00
ENABLED;BROAD;14 años libros;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.16;0.21;0.30;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;13 años libro;EXACT;TARGETING_CLAUSE_STATUS_LIVE;;;;0.30;16666666666666600%;3;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;13 años libro;PHRASE;TARGETING_CLAUSE_STATUS_LIVE;;;;0.30;;1;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;13 años libro;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.14;0.19;0.28;0.23;46902654867256600%;81;1;0.0123;0.24;0.24;0;0.00;;0;0.00
PAUSED;BROAD;10 años libros;BROAD;TARGETING_CLAUSE_PAUSED;0.19;0.25;0.50;0.10;<5%;1;0;0;0.00;0.00;0;0.00;;0;0.00
